feature_id,name_ar,field_availability_status,evidence_reference,ownership_status,legal_status,license_status,investment_value_status,area_status,infrastructure_status,institutional_confirmation_required,notes
LY-INV-HOT-TOB-00006,الامان للشقق الفندقية,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-TOB-00007,نزل ماريا MARIYA,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00257,فندق الرابطة,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00258,فندق سمر قند,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00259,فندق غريان السياحي,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00260,فندق روايال غريان,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00261,فندق حوش بوغنوش,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00262,فندق اللؤلؤة السياحي البضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00007,فندق لؤلؤة الخليج البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00008,فندق قصر البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00009,فندق القاهرة البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00010,النوران_ للشقق_الفندقية,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00011,مكة للشقق الفندقية البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00012,برج المدينة للشقق الفندقية البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00013,فندق اية الجبل البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00263,فندق برقة السياحي,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00014,فندق افريقيا البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00015,فندق برونتو البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00264,عمارة الجوري للشقق الفندقية,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00016,فندق العنود البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00017,فندق الفردوس للشقق الفندقية,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00018,فندق قصر الضيافة للشقق الفندقية البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00019,فندق مرحبا للخدمات السياحية,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-BAY-00020,عمارة اضواء ليبيا للشقق الفندقية البيضاء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-TRI-00059,فندق الاندلس السياحي الخمس,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
