image_id,source_relative_path,rights_status_before,rights_status_after,rights_holder,license_type,publication_permission,attribution_required,source_credit,evidence_type,evidence_relative_path,evidence_description,evidence_confidence,institutional_confirmation_required,review_status,notes
IMG-6B42697D83FE65B8,libtes/WhatsApp Image 2026-08-05 at 18.00.02.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-EB3970495DD0618E,sabratha-complete-images/official-center/DJI_0288.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-DA4CCE468FDABC9B,sabratha-complete-images/official-center/sabratha-museum-entrance2[1].jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-4CA3FFB2019318DF,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.06.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-ECCF6B71BE56C861,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (1).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-79A714259ABBB473,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (10).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-CDE16931E4188669,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (11).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-8543D85120AB86D0,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (12).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B0E690A3A1E7811C,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (13).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-5064CEFCE1D56FA5,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (14).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B64F20B172D39393,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (15).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-18BDC7BD5A1A9C80,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (16).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-7FE74187DB4BEC69,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (17).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9716EC8858B9C46B,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (18).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-BE5C5985D7584035,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (19).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9F7B43AC2C740661,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (2).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-7A2F06D9772FAF06,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (3).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-C66222D8162179AC,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (4).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-885DDC4369381C6C,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (5).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-33E19243EABB3DEE,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (6).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-8D31133359BC0D2D,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (7).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-35F36EF495F14897,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (8).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-63D90877D817C844,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (9).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-45D3D3D92ABB853B,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-3EE7EC18FD8960E3,sabratha-complete-images/official-center/الحمامات.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B0B40B0DBE78EA04,sabratha-complete-images/official-center/الضريح البونيقي.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9B22295C56974EF9,sabratha-complete-images/official-center/الضريح البونيقي1.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-DD67F5FF23017E29,sabratha-complete-images/official-center/المتحف.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9D9393FC6999022A,sabratha-complete-images/official-center/المسرح صبراتة 3.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-5A94377424081137,sabratha-complete-images/official-center/المسرح صبراتة 4.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-81E07C53392CB3A9,sabratha-complete-images/official-center/المسرح صبراتة1.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-BEED310631126A0E,sabratha-complete-images/official-center/المسرح صبراتة2.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-52B65502E4686A4E,sabratha-complete-images/official-center/المسرح صبراتة4.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-204859F82D17E1B0,sabratha-complete-images/official-center/المسرح صبراتة5.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-704BAD17EB02A3E0,sabratha-complete-images/official-center/المسرح صبراتة6.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-467640AA178DD489,sabratha-complete-images/official-center/المسرح صبراتة8.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-E40FC1FCCE86B63F,sabratha-complete-images/official-center/صبراتة  5.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9B279CAB28E91261,sabratha-complete-images/official-center/صبراتة 6.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-0FF696C7237F3719,sabratha-complete-images/official-center/فسيفساء صبراتة.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-A37938D4B1CFE622,sabratha-complete-images/official-center/ميدان المصارعة.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-7C7FC13984546131,sabratha-complete-images/official-center/ميدان المصارعة1.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-D54648CB1ECABCD0,tmp-image-review/arch.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-D7B34E78312AEC6E,tmp-image-review/cyrene-contact-sheets/cyrene-01.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-7D6C0AA6D733F45F,tmp-image-review/cyrene-contact-sheets/cyrene-02.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-FB77A8C841A2231B,tmp-image-review/cyrene-contact-sheets/cyrene-03.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-3204F45B5EAD6FE0,tmp-image-review/cyrene-zeus.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-765E1F45FA4EF0DE,tmp-image-review/ghadames-contact-sheets/ghadames-01.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-E89545462AEE68FB,tmp-image-review/ghadames-contact-sheets/ghadames-02.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-81684C02772D94BA,tmp-image-review/ghadames-contact-sheets/ghadames-03.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-CC24B020955F2395,tmp-image-review/official-sheet.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9FBCE3F1B1FBD7E9,tmp-image-review/severus.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B686098D30E75955,tmp-image-review/site1.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-0EDC7BDB9DFA8B93,tmp-image-review/site2.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-DA685AAF5188C4BF,tmp-image-review/source-sheet.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-EA523B86514BFF39,tmp-image-review/theatre.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-329E6F036C58F524,tmp-image-review/theatre1.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-CDBD255F1EDFB047,tmp-image-review/theatre2.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-FAA17FD560A029DB,tmp-image-review/theatre4.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-77B497AD09C33360,اكاكوس/WhatsApp Image 2026-08-05 at 21.21.21.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9C9B080E671F4BEA,اكاكوس/WhatsApp Image 2026-08-05 at 21.21.22 (1).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-24D553107EE9B0AD,اكاكوس/WhatsApp Image 2026-08-05 at 21.21.22 (2).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-4B0253CC8D2D6168,اكاكوس/WhatsApp Image 2026-08-05 at 21.21.22 (3).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-842EA14C6EF1314F,اكاكوس/WhatsApp Image 2026-08-05 at 21.21.22 (4).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-F63DB2CC90A1814B,اكاكوس/WhatsApp Image 2026-08-05 at 21.21.22 (5).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-EFADAAAAD47243F1,اكاكوس/WhatsApp Image 2026-08-05 at 21.21.22 (6).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-847CD303C7B6B32A,اكاكوس/WhatsApp Image 2026-08-05 at 21.21.22 (7).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-FB62A70D323A98F6,اكاكوس/WhatsApp Image 2026-08-05 at 21.21.22.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9DEB1D6F974EF0E7,شحات/450A2244.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-FF77139FF6D27151,شحات/450A2245.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-39BB48EF24484D32,شحات/450A2246.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-AACA53B033C313AE,شحات/450A2250.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B4E750BC9DBACE7A,شحات/450A2251.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-18159FAC385F2193,شحات/450A2252.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-97907ACCBCB83363,شحات/450A2254.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-CDC08285ABC64C94,شحات/450A2255.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-028B501E907506AA,شحات/450A2259.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-D29928EA1F263AD3,شحات/450A2265.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-48723337A3A41A7D,شحات/450A2266.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-ABF1C997F81383F2,شحات/450A2267.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-EF29EC4FD9030E26,شحات/450A2268.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-BCDDCF4ADC24DB14,شحات/450A2269.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-EA76E0554692B13C,شحات/450A2270.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-53AB374E7694BD85,شحات/450A2277.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-3E94D600194C1479,شحات/450A2281.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-09F0487139C23FF7,شحات/450A2282.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-08D125F309E7CBD7,شحات/450A2284.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-D41E93C247DDE035,شحات/450A2285.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-C6BA773EB7659177,شحات/450A2286.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-A4A9D81308278952,شحات/450A2310.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-C7A9FD02311EBA5F,شحات/450A2321.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-160B55F074AEB044,شحات/450A2323.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-E0D7B8838C589609,شحات/450A2324.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B9C46E481A7F8E41,شحات/450A2325.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-E148AAB6E937E18B,شحات/450A2326.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-78BA295438D199F4,شحات/DJI_0722.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-99899EC2678C9DF4,شحات/DJI_0724.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-FC3009248FCAE6E7,شحات/FB_IMG_1648770111714.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-F1022A6058A1AD26,شحات/images-11-1.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-4908410ACC2A41A7,شحات/images-5.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-A6F80CF358A77B4B,شحات/IMG_٢٠٢١٠٩٢٣_١٨٠٨٠٩.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9466EAB3C2A048D1,شحات/ااا.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-0C883F8A230A5E5F,شحات/اااااا.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-19DBCD6FEDD53951,شحات/شحات  1.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-E8EAF1BF5928842B,شحات/شحات  3.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-AE2557533CFE00F2,شحات/شحات  5.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-351EBD0D6C9C973A,شحات/شحات 4.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-7CA0BD5DEE4C91F8,شحات/شحات 5.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-ECF5247B4446E099,شحات/شحات 52.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-889723D9FE9EF4D2,شحات/شحات 7.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B686098D30E75955,شحات/شحات.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-C7829386455E4349,شحات/شحات1 (2).jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-4E98E1545E8E421E,شحات/شحات2 (2).jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-D169F224F12BDEB5,شحات/شحات4.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-3204F45B5EAD6FE0,شحات/معبد زيوس.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-EB3970495DD0618E,صبراتة/DJI_0288.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-DA4CCE468FDABC9B,صبراتة/sabratha-museum-entrance2[1].jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
