action_id,feature_id,layer_id,name_ar,city_ar,municipality_ar,priority,review_reason_codes,field_or_issue,current_value,required_value,required_action,evidence_available,source_reference,collection_method,verification_method,responsible_entity_required,supporting_entities,deadline_category,publication_impact,status,notes
ACT-00482,LY-ACC-RES-NAT-00086,resorts,إستراحة سوفانا,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00483,LY-ACC-RES-NAT-00087,resorts,استراحة لازورد صبراته,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00484,LY-ACC-RES-NAT-00088,resorts,استراحة مرجانة (الحرابي),,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00485,LY-ACC-RES-NAT-00091,resorts,استراحة مرمرة جوددائم,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00486,LY-ACC-RES-NAT-00092,resorts,استراحة البحر الابيض. JUDDIAM,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00487,LY-ACC-RES-NAT-00093,resorts,مشروع برج النصر الفندقي/ شركة الذابلة للاستثمار,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00488,LY-ACC-RES-NAT-00094,resorts,مشروع لؤلؤة المدينة قرية النفط,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00489,LY-ACC-RES-NAT-00095,resorts,مصيف شاطئ الرمال,,,P2,classification_review|license_review,Multiple reasons,integrated,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00490,LY-ACC-RES-NAT-00096,resorts,مصيف نسيم البحر العائلى,,,P2,classification_review|license_review,Multiple reasons,integrated,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00491,LY-ACC-RES-NAT-00103,resorts,ڤيلا لاڤيستا,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00492,LY-ACC-RES-NAT-00104,resorts,Private house برايفت هاوس,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00493,LY-ACC-RES-NAT-00107,resorts,استراحة القويعة,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00494,LY-ACC-RES-NAT-00108,resorts,Alameer Villa ڤيلا الأمير,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00495,LY-ACC-RES-NAT-00109,resorts,Villa mfm,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00496,LY-ACC-RES-NAT-00110,resorts,W استراحة,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00497,LY-ACC-RES-NAT-00111,resorts,استراحة السلام,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00498,LY-ACC-RES-NAT-00112,resorts,استراحات ابناء يوسف منيصير,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00499,LY-ACC-RES-NAT-00113,resorts,استراحات شاطئ غوط الرمان,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00500,LY-ACC-RES-NAT-00114,resorts,A.G.S villa,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00501,LY-ACC-RES-NAT-00115,resorts,استراحة فاميلي رست,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00502,LY-ACC-RES-NAT-00116,resorts,استراحة بن طابون,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00503,LY-ACC-RES-NAT-00117,resorts,إستراحة ليان للإيجار اليومي,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00504,LY-ACC-RES-NAT-00118,resorts,Villa SIMO,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00505,LY-ACC-RES-NAT-00119,resorts,إستراحة ليان للإيجار اليومي,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00506,LY-ACC-RES-NAT-00120,resorts,استراحة هلا مدريد القره بوللي,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00507,LY-ACC-RES-NAT-00122,resorts,منتجع الماسة السياحي,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00508,LY-ACC-RES-NAT-00123,resorts,Compound Rawasi,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00509,LY-ACC-RES-NAT-00124,resorts,استراحة فايف قولد ستار,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00510,LY-ACC-RES-NAT-00125,resorts,استراحة زهرة القويعة,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00511,LY-ACC-RES-NAT-00126,resorts,The Twins استراحات التوأم,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00512,LY-ACC-RES-NAT-00127,resorts,منتجع إيليت,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00513,LY-ACC-RES-NAT-00128,resorts,شاليه شمس البحر القره بوللي,,,P2,classification_review|license_review,Multiple reasons,integrated,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00514,LY-ACC-RES-NAT-00129,resorts,شاليه النورس,,,P2,classification_review|license_review,Multiple reasons,integrated,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00515,LY-ACC-RES-NAT-00130,resorts,استراحة ديلان,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00516,LY-ACC-RES-NAT-00132,resorts,Salem Elgamoudi Beach House,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00517,LY-ACC-RES-NAT-00133,resorts,Bali s BEACH HOUSE,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00518,LY-ACC-RES-NAT-00134,resorts,Alhady Elmelliti Beach House,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00519,LY-ACC-RES-NAT-00135,resorts,Golden beach village,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00520,LY-ACC-RES-NAT-00136,resorts,شاطي القره بوللي منطقة القويعة السياحية,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00521,LY-ACC-RES-NAT-00137,resorts,منتجع كريستال السياحي 1,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00522,LY-ACC-RES-NAT-00138,resorts,استراحة لابلازا -LA PLAZA,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00523,LY-ACC-RES-NAT-00140,resorts,استراحة كازا دولتشي,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00524,LY-ACC-RES-NAT-00141,resorts,استراحات الدلفين الفاخرة 1 و 2 و 3 و4,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00525,LY-ACC-RES-NAT-00143,resorts,Villa Lugano ڤيلا لوچانو,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00526,LY-ACC-RES-NAT-00145,resorts,Villa Mia فيلا ميا,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00527,LY-ACC-RES-NAT-00146,resorts,لمة العيلة,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00528,LY-ACC-RES-NAT-00147,resorts,استراحة نسائم البحر,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00529,LY-ACC-RES-NAT-00148,resorts,Villa golden star,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00530,LY-ACC-RES-NAT-00150,resorts,بيت الصبار,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00531,LY-ACC-RES-NAT-00151,resorts,فيلا الشاهين,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00532,LY-ACC-RES-NAT-00152,resorts,Hesham Al Askari Marine Rest House,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00533,LY-ACC-RES-NAT-00153,resorts,La Coral,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00534,LY-ACC-RES-NAT-00155,resorts,فيلا ملكة A,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00535,LY-ACC-RES-NAT-00156,resorts,فيلا غسق,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00536,LY-ACC-RES-NAT-00157,resorts,فيلا روعة,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00537,LY-ACC-RES-NAT-00158,resorts,شاليه قطر الندى,,,P2,classification_review|license_review,Multiple reasons,integrated,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00538,LY-ACC-RES-NAT-00160,resorts,شاليه الدلفين,,,P2,classification_review|license_review,Multiple reasons,integrated,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00539,LY-ACC-RES-NAT-00161,resorts,شاليه همام,,,P2,classification_review|license_review,Multiple reasons,integrated,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00540,LY-ACC-RES-NAT-00162,resorts,Villa Mare ڤيلا ماري,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00541,LY-ACC-RES-NAT-00163,resorts,فيلا كراون Villa Crown,,,P2,classification_review|license_review,Multiple reasons,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tourist-villages-resorts.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",وزارة السياحة والصناعات التقليدية,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
