action_id,feature_id,layer_id,name_ar,city_ar,municipality_ar,priority,review_reason_codes,field_or_issue,current_value,required_value,required_action,evidence_available,source_reference,collection_method,verification_method,responsible_entity_required,supporting_entities,deadline_category,publication_impact,status,notes
ACT-00268,LY-FNB-CAF-TRI-00250,tripoliCafes,Costa Cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00270,LY-FNB-CAF-TRI-00252,tripoliCafes,Al DENTE Cafe M Hanka,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00272,LY-FNB-CAF-TRI-00254,tripoliCafes,Miss cake sweet shop and cafe 2,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00273,LY-FNB-CAF-TRI-00255,tripoliCafes,كافي مدريد,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00276,LY-FNB-CAF-TRI-00258,tripoliCafes,Pink Cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00287,LY-FNB-CAF-TRI-00269,tripoliCafes,كوب كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00288,LY-FNB-CAF-TRI-00270,tripoliCafes,Terrace café,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00290,LY-FNB-CAF-TRI-00272,tripoliCafes,Mammamia كافي ماماميا,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00291,LY-FNB-CAF-TRI-00273,tripoliCafes,لافندر كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00293,LY-FNB-CAF-TRI-00275,tripoliCafes,مقهى هارون فرع بن عاشور,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00295,LY-FNB-CAF-TRI-00277,tripoliCafes,مقهى تشامبيون - Cafe champion,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00302,LY-FNB-CAF-TRI-00284,tripoliCafes,مقهى براون - Brown Cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00304,LY-FNB-CAF-TRI-00286,tripoliCafes,مقهى القيزاني - Cafe algezani,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00305,LY-FNB-CAF-TRI-00287,tripoliCafes,كافيتيريا كلية العلوم / جامعة طرابلس,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00306,LY-FNB-CAF-TRI-00288,tripoliCafes,Espresso Lab Cafe - مقهى إسبريسو لاب,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00307,LY-FNB-CAF-TRI-00289,tripoliCafes,Crown Cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00309,LY-FNB-CAF-TRI-00291,tripoliCafes,الكردي كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00312,LY-FNB-CAF-TRI-00294,tripoliCafes,كافي قمر,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00313,LY-FNB-CAF-TRI-00295,tripoliCafes,WAKE UP COFFEE SHOP,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00314,LY-FNB-CAF-TRI-00296,tripoliCafes,cafe 99,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00315,LY-FNB-CAF-TRI-00297,tripoliCafes,Thaj Cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00316,LY-FNB-CAF-TRI-00298,tripoliCafes,كافي أدجيم,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00318,LY-FNB-CAF-TRI-00300,tripoliCafes,عالم القهوة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00322,LY-FNB-CAF-TRI-00304,tripoliCafes,أورزو للأيسكريم orso ice cream,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00323,LY-FNB-CAF-TRI-00305,tripoliCafes,قهوة داكوردو,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00324,LY-FNB-CAF-TRI-00306,tripoliCafes,مقهى MAIN GATE,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00325,LY-FNB-CAF-TRI-00307,tripoliCafes,كاستيلو كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00326,LY-FNB-CAF-TRI-00308,tripoliCafes,مقهى الفنجان الذهبي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00327,LY-FNB-CAF-TRI-00309,tripoliCafes,قهوة الدقروني,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00328,LY-FNB-CAF-TRI-00310,tripoliCafes,IPSA ICE CREAM ابسا للمثلجات و الجيلاطي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00330,LY-FNB-CAF-TRI-00312,tripoliCafes,فرشيلو كافي Farchilo Coffee,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00331,LY-FNB-CAF-TRI-00313,tripoliCafes,مقهى ابو كتيف,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00333,LY-FNB-CAF-TRI-00315,tripoliCafes,مقهى الديدو _ Café AlDido,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00334,LY-FNB-CAF-TRI-00316,tripoliCafes,كافي 2023,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00338,LY-FNB-CAF-TRI-00320,tripoliCafes,Naas Cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00339,LY-FNB-CAF-TRI-00321,tripoliCafes,العالم للحلويات,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00340,LY-FNB-CAF-TRI-00322,tripoliCafes,B1 coffee,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00341,LY-FNB-CAF-TRI-00323,tripoliCafes,مقهى و مطعم عصمان,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00342,LY-FNB-CAF-TRI-00324,tripoliCafes,الحاج فتحي فرع تاجوراء,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00343,LY-FNB-CAF-TRI-00325,tripoliCafes,Café Motiv,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00344,LY-FNB-CAF-TRI-00326,tripoliCafes,مقهى المداق,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00345,LY-FNB-CAF-TRI-00327,tripoliCafes,7stars cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00346,LY-FNB-CAF-TRI-00328,tripoliCafes,مقهي الوطنية,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00348,LY-FNB-CAF-TRI-00330,tripoliCafes,مقهى هارون فرع السبعة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00349,LY-FNB-CAF-TRI-00331,tripoliCafes,SamboCoffee,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00352,LY-FNB-CAF-TRI-00334,tripoliCafes,كافي تشينو Chino Cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00353,LY-FNB-CAF-TRI-00335,tripoliCafes,Cafe 55,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00354,LY-FNB-CAF-TRI-00336,tripoliCafes,Vero caffe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00355,LY-FNB-CAF-TRI-00337,tripoliCafes,مقهى هارون,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00356,LY-FNB-CAF-TRI-00338,tripoliCafes,مقهى فينيسيا للبيتزا والمعجنات,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00360,LY-FNB-CAF-TRI-00342,tripoliCafes,Caffe 25,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00361,LY-FNB-CAF-TRI-00343,tripoliCafes,بانيني كافيه,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00362,LY-FNB-CAF-TRI-00344,tripoliCafes,مقهى سيلفيوم,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00364,LY-FNB-CAF-TRI-00346,tripoliCafes,Malek cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00365,LY-FNB-CAF-TRI-00347,tripoliCafes,Habibi caffe & games,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00366,LY-FNB-CAF-TRI-00348,tripoliCafes,مقهى الوسام,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00367,LY-FNB-CAF-TRI-00349,tripoliCafes,مقهى الكبدة تاجوراء,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00369,LY-FNB-CAF-TRI-00351,tripoliCafes,مقهى فيرونا VERONA CAFFE,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00370,LY-FNB-CAF-TRI-00352,tripoliCafes,مقهي بلاك اند وايت,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00372,LY-FNB-CAF-TRI-00354,tripoliCafes,قهوة عصام الجديدة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
