id,name_ar,readiness_score,readiness_level,missing_fields,method,disclaimer
LY-INV-HOT-NAT-00236,فندق نيو ستي New City hotel,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00237,فندق الدالي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00008,زهرة الشمس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00058,فندق ضيافة طرابلس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00238,فندق الفتح شارع الرشيد,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00239,فندق بلخير,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00240,فندق السرايا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00241,فندق الوحدة العربية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00242,فندق الكنوز الذهبية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00243,فندق الوطن العربي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00244,فندق الشراع,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-TRI-00004,الحبايب,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-MIS-00007,هوم بلازا_للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00245,فندق الرحال,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-MIS-00008,الوادي 2 للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00246,الأطلس للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-MIS-00009,الفاخر للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00247,فندق بيزا السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00248,فندق قوز التيك,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00249,النجمة الذهبية لشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-TRI-00005,الفخامه للشقق المفروشه,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00009,اوس لشقق المفروشه,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-SAB-00006,فندق الساحل,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00250,فندق الشاطىء الذهبي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00251,الجوهرة للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00252,فندق اجدابيا السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00253,فندق الراحة اجدابيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00254,عمار او المجد للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00255,فندق مزايا اجدابيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00256,فندق التوجان السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TOB-00004,نزل وقاعة الهاشمي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00010,نزل وقاعة زهرة الخليج,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TOB-00005,الهضبة للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TOB-00006,الامان للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TOB-00007,نزل ماريا MARIYA,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00257,فندق الرابطة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00258,فندق سمر قند,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00259,فندق غريان السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00260,فندق روايال غريان,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00261,فندق حوش بوغنوش,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00262,فندق اللؤلؤة السياحي البضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00007,فندق لؤلؤة الخليج البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00008,فندق قصر البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00009,فندق القاهرة البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00010,النوران_ للشقق_الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00011,مكة للشقق الفندقية البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00012,برج المدينة للشقق الفندقية البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00013,فندق اية الجبل البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00263,فندق برقة السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00014,فندق افريقيا البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00015,فندق برونتو البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00264,عمارة الجوري للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00016,فندق العنود البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00017,فندق الفردوس للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00018,فندق قصر الضيافة للشقق الفندقية البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00019,فندق مرحبا للخدمات السياحية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00020,عمارة اضواء ليبيا للشقق الفندقية البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00059,فندق الاندلس السياحي الخمس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-KHO-00008,فندق المرقب السياحي الخمس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-KHO-00009,فندق التوليب السياحي الخمس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-KHO-00010,فندق بيت سباب الخمس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-KHO-00011,فندق الاخوة السياحي الخمس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00265,فندق الليلك,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00011,أبوزاهية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00012,زعفران,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00013,القبيبة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00014,سلطان,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00015,النقازة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00016,غنيمة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00017,فلفول,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00018,فيللا سيلين,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00019,قريم,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00020,الطويبية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00021,هانيبال,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00022,ماتشوك,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00023,ملليتة-2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00024,ملليتة-1,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00025,تلليل-غرب,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00026,تلليل-شرق,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00027,الجرف,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00028,صرمان,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00029,المطرد,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00030,السياحية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00031,أوياء,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00032,جنزور-1,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00033,جنزور-2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00034,جنزور-3,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00035,سيدي عبدالجليل-1,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00036,سيدي عبدالجليل-2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00037,سيدي عبدالجليل-3,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00038,سيدي عبدالجليل-4,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00039,سيدي عبدالجليل-5,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00040,سيدي عبدالجليل-6,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-TRI-00006,محطة غرب طرابلس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00041,مصيف جربة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00042,مصيف جنزور-1,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00043,مصيف جنزور-2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00044,الغيران,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00045,حي الأندلس-2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00046,حي الأندلس-1,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00047,الدلفين,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00048,النادي البحري,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00049,شاطيء النخيل,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00050,الدخلة الشمالية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00051,الدخلة الجنوبية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00052,الفوار,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00053,الجولف,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00054,الحرية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00055,المنارة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00056,الحميدية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00057,مصيف تاجوراء,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00058,النصر,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00059,الأندلسي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00060,النشيع,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00061,غوط الرمان,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00062,السليسلة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00063,العطايا,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00064,الكراوة-3,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00065,الكراوة-1,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00066,الكراوة-2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00067,سيدي عمير-1,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00068,سيدي عمير-2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00069,المثلث الرملي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00070,الشعاب,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00071,أبيار السبابيل,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00072,ملليتة 3,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00073,البريقاء,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00074,أبوكشفة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00075,مصيف بياض,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00076,البردي-1,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00077,العزلية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00078,دليس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00079,راس التين,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00080,الاترون,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00081,قاريونس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00082,عين زيانة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00083,سيدي خليفة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00084,أبوترابة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00085,مصيف طلميثة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00086,طلميثة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00087,جرجارامه,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00088,مويلح,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00089,الحمامة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00090,أبوشيبة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00091,المريسة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00092,قمينس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00093,جاروتة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00094,الساحل الغربي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00095,حبيب,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00096,كركورة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00097,الحليسي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00098,سيدي علي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00099,دريانة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00100,مبنى,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00101,البرسس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00102,العقورية,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00103,بابا طلميثة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
