record_a_layer,record_a_id,record_a_name,record_b_layer,record_b_id,record_b_name,distance_meters,name_similarity,geometry_relationship,duplicate_classification,recommended_action,confidence,notes
hotels,LY-HOT-000437,فندق الديوان,investment,LY-INV-HOT-NAT-00235,فندق الديوان,4.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000438,فندق الديوان,investment,LY-INV-HOT-NAT-00235,فندق الديوان,3.9,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000439,فندق الرحاب,investment,LY-INV-HOT-NAT-00108,فندق الرحاب,33.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000440,فندق الرحاب 1,investment,LY-INV-HOT-NAT-00108,فندق الرحاب,24.0,0.952,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000441,فندق الرحاب 2,investment,LY-INV-HOT-NAT-00108,فندق الرحاب,64.4,0.952,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000442,فندق الرفيع,investment,LY-INV-HOT-NAT-00024,فندق الرفيع,12.6,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000444,فندق الريان,investment,LY-INV-HOT-TRI-00014,فندق الريان,6.7,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000444,فندق الريان,investment,LY-INV-HOT-TRI-00038,فندق الثريا,91.7,0.9,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000445,فندق الزيتونة,investment,LY-INV-HOT-TRI-00053,فندق الزيتونة,28.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000446,فندق السرايا,investment,LY-INV-HOT-NAT-00240,فندق السرايا,12.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000448,فندق السفير,investment,LY-INV-HOT-TRI-00037,فندق السفير,15.2,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000450,فندق السلاسل الذهبية,investment,LY-INV-HOT-TRI-00045,فندق السلاسل الذهبية,28.9,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000453,فندق السندباد,investment,LY-INV-HOT-TRI-00015,فندق السندباد,4.7,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000454,فندق الشاطئ الذهبي,investment,LY-INV-HOT-TRI-00039,فندق الشاطئ الذهبى,9.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000454,فندق الشاطئ الذهبي,investment,LY-INV-HOT-NAT-00250,فندق الشاطىء الذهبي,117.2,0.97,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000455,فندق الشجرة,investment,LY-INV-HOT-NAT-00031,فندق الشجرة,14.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000456,فندق الشمس,investment,LY-INV-HOT-TRI-00016,فندق الشمس,8.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000457,فندق الصافي,investment,LY-INV-HOT-TRI-00040,فندق الصافي,21.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000459,فندق الصولجان,investment,LY-INV-HOT-TRI-00017,فندق الصولجان,1.9,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000460,فندق الضيافة,investment,LY-INV-HOT-NAT-00035,فندق الضيافة,6.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000462,فندق العاصمة,investment,LY-INV-HOT-TRI-00018,فندق العاصمة,15.6,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000465,فندق الفصول الأربعة ( 1 ),investment,LY-INV-HOT-TRI-00027,فندق الفصول الاربعة 3,130.6,0.944,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000465,فندق الفصول الأربعة ( 1 ),investment,LY-INV-HOT-TRI-00036,فندق الفصول الاربعة 2,116.2,0.944,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000465,فندق الفصول الأربعة ( 1 ),investment,LY-INV-HOT-TRI-00042,فندق الفصول الابعة 1,8.7,0.971,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000466,فندق الفصول الأربعة ( 2 ),investment,LY-INV-HOT-TRI-00036,فندق الفصول الاربعة 2,18.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000466,فندق الفصول الأربعة ( 2 ),investment,LY-INV-HOT-TRI-00042,فندق الفصول الابعة 1,139.1,0.914,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000467,فندق الفصول الأربعة ( 3 ),investment,LY-INV-HOT-TRI-00027,فندق الفصول الاربعة 3,12.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000467,فندق الفصول الأربعة ( 3 ),investment,LY-INV-HOT-TRI-00036,فندق الفصول الاربعة 2,224.5,0.944,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000467,فندق الفصول الأربعة ( 3 ),investment,LY-INV-HOT-TRI-00042,فندق الفصول الابعة 1,118.2,0.914,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000470,فندق القوس,investment,LY-INV-HOT-NAT-00037,فندق القوس,11.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000471,فندق الكندي,investment,LY-INV-HOT-NAT-00228,فندق الكندي,4.2,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000472,فندق الكنوز الدهبية,investment,LY-INV-HOT-NAT-00242,فندق الكنوز الذهبية,10.6,0.941,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000474,فندق الليلك,investment,LY-INV-HOT-NAT-00265,فندق الليلك,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000476,فندق المبروك,investment,LY-INV-HOT-NAT-00126,فندق المبروك,27.6,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000477,فندق المتوسط,investment,LY-INV-HOT-TRI-00029,فندق المتوسط,8.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000478,فندق المتوسط,investment,LY-INV-HOT-TRI-00029,فندق المتوسط,9.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000479,فندق المتوسط,investment,LY-INV-HOT-TRI-00029,فندق المتوسط,8.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000480,فندق المتوسط,investment,LY-INV-HOT-TRI-00029,فندق المتوسط,9.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000481,فندق المختار,investment,LY-INV-HOT-NAT-00135,فندق المنار,139.3,0.857,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000481,فندق المختار,investment,LY-INV-HOT-NAT-00224,فندق المختار,4.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000482,فندق المشكاة,investment,LY-INV-HOT-NAT-00044,فندق المشكاة,11.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000482,فندق المشكاة,investment,LY-INV-HOT-NAT-00133,فندق المشكاة,11.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000483,فندق المنامة,investment,LY-INV-HOT-NAT-00045,فندق المنامة,29.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000483,فندق المنامة,investment,LY-INV-HOT-NAT-00135,فندق المنار,167.1,0.857,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000483,فندق المنامة,investment,LY-INV-HOT-NAT-00151,فندق اليمامة,162.4,0.909,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000485,فندق النخلة السياحي,investment,LY-INV-HOT-NAT-00137,فندق النخلة السياحي,13.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000486,فندق النهر,investment,LY-INV-HOT-NAT-00047,فندق النهر,9.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000487,فندق النورس,investment,LY-INV-HOT-TRI-00047,فندق النورس,6.2,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000488,فندق الهاني,investment,LY-INV-HOT-NAT-00141,فندق الهاني/ نزل,12.5,0.87,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000488,فندق الهاني,investment,LY-INV-HOT-NAT-00231,فندق الهاني,95.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000489,فندق الهناء,investment,LY-INV-HOT-NAT-00142,فندق الهناء,4.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000490,فندق الواحات,investment,LY-INV-HOT-NAT-00050,فندق الواحات,3.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000490,فندق الواحات,investment,LY-INV-HOT-NAT-00145,فندق الواحات,3.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000491,فندق الوادي,investment,LY-INV-HOT-NAT-00146,فندق الوادي,21.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000492,فندق الودان,investment,LY-INV-HOT-TRI-00007,فندق الودان,6.6,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000493,فندق الياسمينة,investment,LY-INV-HOT-NAT-00051,فندق الياسمين,88.7,0.96,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000493,فندق الياسمينة,investment,LY-INV-HOT-NAT-00147,فندق الياسمين,88.7,0.96,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000494,فندق الياقوتة,investment,LY-INV-HOT-NAT-00148,فندق الياقوتة,7.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000495,فندق اليقين,investment,LY-INV-HOT-NAT-00150,فندق اليقين,83.6,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000496,فندق اوال,investment,LY-INV-HOT-NAT-00054,فندق أوال,1.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000496,فندق اوال,investment,LY-INV-HOT-NAT-00161,فندق أوال,1.7,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000496,فندق اوال,investment,LY-INV-HOT-TRI-00028,فندق أوال,120.2,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000498,فندق أسامة,investment,LY-INV-HOT-NAT-00226,فندق أسامة,60.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000499,فندق أسامة,investment,LY-INV-HOT-NAT-00226,فندق أسامة,73.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000500,فندق أسامة,investment,LY-INV-HOT-NAT-00226,فندق أسامة,68.2,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000501,فندق أسامة,investment,LY-INV-HOT-NAT-00226,فندق أسامة,46.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000502,فندق باب البحر,investment,LY-INV-HOT-TRI-00019,فندق باب البحر,21.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000502,فندق باب البحر,investment,LY-INV-HOT-NAT-00164,فندق باب البحر,21.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000504,فندق برج المدينة,investment,LY-INV-HOT-NAT-00154,فندق أبراج المدينة,2.5,0.933,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000506,فندق بلازما,investment,LY-INV-HOT-TRI-00008,فندق بلازما,8.7,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000506,فندق بلازما,investment,LY-INV-HOT-NAT-00055,فندق بلازما,16.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000506,فندق بلازما,investment,LY-INV-HOT-NAT-00167,فندق بلازما,16.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000506,فندق بلازما,investment,LY-INV-HOT-TRI-00046,فندق بلازما,21.4,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000507,فندق بلخير,investment,LY-INV-HOT-NAT-00239,فندق بلخير,12.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000509,فندق بيت الامان,investment,LY-INV-HOT-NAT-00059,فندق بيت الأمان,34.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000510,فندق بيت الشرق,investment,LY-INV-HOT-NAT-00060,فندق بيت الشرق,3.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000514,فندق توباكتس,investment,LY-INV-HOT-NAT-00062,فندق توباكتس,4.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000514,فندق توباكتس,investment,LY-INV-HOT-NAT-00172,فندق توباكتس,4.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000514,فندق توباكتس,investment,LY-INV-HOT-TRI-00051,فندق توباكتس,35.7,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000515,فندق جاكرتا,investment,LY-INV-HOT-NAT-00174,فندق جاكرتا,8.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000516,فندق جي دبليو ماروت,investment,LY-INV-HOT-NAT-00063,فندق جي دبليو ماريوت,155.0,0.97,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000516,فندق جي دبليو ماروت,investment,LY-INV-HOT-NAT-00178,فندق جي دبليو ماريوت,155.0,0.97,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000523,فندق زهرة الخليج,investment,LY-INV-HOT-NAT-00068,فندق زهرة الخليج,21.9,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000523,فندق زهرة الخليج,investment,LY-INV-HOT-NAT-00189,فندق زهرة الخليج,21.9,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000523,فندق زهرة الخليج,investment,LY-INV-HOT-TRI-00044,فندق زهرة الخليج,10.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000526,فندق سفارى,investment,LY-INV-HOT-TRI-00043,فندق سفارى,28.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000529,فندق صحراء ليبيا,investment,LY-INV-HOT-NAT-00074,فندق صحارى ليبيا,5.0,0.857,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000529,فندق صحراء ليبيا,investment,LY-INV-HOT-NAT-00194,فندق صحارى ليبيا,5.0,0.857,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000529,فندق صحراء ليبيا,investment,LY-INV-HOT-TRI-00030,فندق صحراء ليبيا,5.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000530,فندق ضيافة ونيس,investment,LY-INV-HOT-NAT-00075,فندق ضيافة ونيس,10.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000530,فندق ضيافة ونيس,investment,LY-INV-HOT-NAT-00195,فندق ضيافة ونيس,10.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000531,فندق طرابلس الدولى,investment,LY-INV-HOT-TRI-00020,فندق طرابلس الدولي,18.9,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000532,فندق طليطلة,investment,LY-INV-HOT-NAT-00076,فندق طليطلة,22.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000532,فندق طليطلة,investment,LY-INV-HOT-NAT-00196,فندق طليطلة,22.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000533,فندق طيبة,investment,LY-INV-HOT-NAT-00077,فندق طيبة,3.9,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000534,فندق عمير,investment,LY-INV-HOT-NAT-00078,فندق عمير,3.9,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000536,فندق فكتوريا,investment,LY-INV-HOT-TRI-00004,فندق فكتوريا,7.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000541,فندق قصر ليبيا,investment,LY-INV-HOT-TRI-00056,فندق قصر ليبيا,9.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000543,فندق هارون,investment,LY-INV-HOT-NAT-00216,فندق هارون,8.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000544,فندق قورينا,investment,LY-INV-HOT-NAT-00210,فندق قورينا,7.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000550,فندق ليبوس,investment,LY-INV-HOT-NAT-00065,فندق ليبوس,114.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000570,فندق الشراع,investment,LY-INV-HOT-NAT-00244,فندق الشراع,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000571,فندق اليمامة,investment,LY-INV-HOT-NAT-00045,فندق المنامة,186.1,0.909,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000571,فندق اليمامة,investment,LY-INV-HOT-NAT-00151,فندق اليمامة,2.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000572,فندق الصفوة,investment,LY-INV-HOT-NAT-00034,فندق الصفوة,16.7,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-ZUW-00001,قرية إدوس السياحية,investment,LY-INV-RES-ZUW-00001,قرية إدوس السياحية,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-TRI-00001,قرية مرمرة السياحية,investment,LY-INV-RES-TRI-00001,قرية مرمرة السياحية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-ZUW-00003,قرية البرتقالة,investment,LY-INV-RES-ZUW-00003,قرية البرتقالة,165.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-ZUW-00004,قرية شط النخيل زوارة,investment,LY-INV-RES-ZUW-00004,قرية شط النخيل زوارة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-ZUW-00005,قرية أوليڤيا السياحية - زوارة,investment,LY-INV-RES-ZUW-00005,قرية أوليڤيا السياحية - زوارة,155.3,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-ZUW-00007,إقامة تولين السياحية,investment,LY-INV-RES-ZUW-00007,إقامة تولين السياحية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-ZUW-00008,VILLA HAYA,investment,LY-INV-RES-ZUW-00008,VILLA HAYA,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-ZUW-00009,منتجع زين السياحي,investment,LY-INV-RES-ZUW-00009,منتجع زين السياحي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-ZUW-00010,قرية تيبودا السياحيه,investment,LY-INV-RES-ZUW-00010,قرية تيبودا السياحيه,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-ZUW-00011,منتجع سيتي بارك زوارة,investment,LY-INV-RES-ZUW-00011,منتجع سيتي بارك زوارة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
